35060F38-20AB-4A7D-9555-F5B792BF3F0F#appfire#Repository/Database Operations#appfire#1,2,-1,-1#appfire#3#appfire#2000#appfire#1#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-12-17 12:49:34#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-12-17 12:49:34#appfire#1
711B49AD-C4D8-4892-80F0-D2908A1F8F73#appfire#Health#appfire#1,2,-1,-1#appfire#3#appfire#5000#appfire#1#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-12-17 12:49:34#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-12-17 12:49:34#appfire#1
7D346B0B-CD4E-4FF9-A711-809F254E3747#appfire#Security#appfire#1,2,-1,-1#appfire#3#appfire#4000#appfire#1#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-12-17 12:49:34#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-12-17 12:49:34#appfire#1
A49D8E61-0910-43A4-A0A3-8C1769CD8DC5#appfire#RESTful SERVICES#appfire#1,2,-1,-1#appfire#3#appfire#1000#appfire#1#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-12-17 12:49:34#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-12-17 12:49:34#appfire#1
C4A09A1C-CBC6-4ED1-BD09-B48D567155FB#appfire#BUSINESS Service#appfire#1,2,-1,-1#appfire#3#appfire#3000#appfire#1#appfire#1#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-12-17 12:49:34#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-12-17 12:49:34#appfire#1
